Time_s,Raw_EMG,Envelope_EMG
1.8606,-149.0,174.0
1.8655,-52.0,174.0
1.8706,193.0,176.0
1.8756,91.0,178.0
1.8805,-228.0,180.0
1.8857,-120.0,182.0
1.8905,180.0,180.0
1.8955,66.0,180.0
1.9006,-75.0,176.0
1.9055,65.0,176.0
1.9105,4.0,172.0
1.9156,-151.0,172.0
1.9206,-5.0,170.0
1.9256,115.0,172.0
1.9306,23.0,168.0
1.9356,11.0,168.0
1.9407,21.0,166.0
1.9456,-144.0,166.0
1.9506,-155.0,166.0
1.9555,178.0,168.0
1.9607,283.0,172.0
1.9656,-67.0,172.0
1.9708,-278.0,176.0
1.9756,-108.0,174.0
1.9806,132.0,174.0
1.9855,225.0,174.0
1.9908,11.0,172.0
1.9958,-248.0,172.0
2.0008,-19.0,170.0
2.0056,254.0,172.0
2.0105,-73.0,170.0
2.0155,-305.0,174.0
2.0206,140.0,174.0
2.0257,355.0,178.0
2.0306,-147.0,180.0
2.0356,-345.0,184.0
2.0406,128.0,186.0
2.0458,304.0,190.0
2.0512,-43.0,190.0
2.0558,-272.0,192.0
2.0605,-154.0,194.0
2.0655,211.0,196.0
2.0707,355.0,200.0
2.0758,-96.0,202.0
2.0806,-384.0,206.0
2.0857,14.0,206.0
2.0905,229.0,208.0
2.0955,-54.0,208.0
2.1007,-71.0,208.0
2.1056,170.0,210.0
2.1106,58.0,210.0
2.1157,-214.0,212.0
2.1206,-134.0,214.0
2.1257,126.0,216.0
2.1306,121.0,218.0
2.1357,-5.0,218.0
2.1407,22.0,218.0
2.1456,-42.0,218.0
2.1505,-165.0,220.0
2.1555,51.0,220.0
2.1608,199.0,224.0
2.1657,-83.0,224.0
2.1708,-119.0,224.0
2.1756,140.0,224.0
2.1806,-22.0,222.0
2.1859,-191.0,224.0
2.1907,140.0,222.0
2.1957,188.0,226.0
2.2007,-172.0,224.0
2.2055,-95.0,226.0
2.2105,133.0,226.0
2.2156,-48.0,224.0
2.2206,-75.0,226.0
2.2256,157.0,226.0
2.2306,26.0,226.0
2.2355,-195.0,230.0
2.2405,-9.0,230.0
2.2456,174.0,232.0
2.2505,34.0,232.0
2.2557,-112.0,234.0
2.2607,-64.0,234.0
2.2655,15.0,234.0
2.2705,37.0,232.0
2.2757,74.0,232.0
2.2806,57.0,230.0
2.2856,-86.0,230.0
2.2906,-140.0,230.0
2.2955,7.0,228.0
2.3007,126.0,230.0
2.3055,59.0,230.0
2.3107,-45.0,232.0
2.3156,-20.0,230.0
2.3205,23.0,230.0
2.3255,-72.0,230.0
2.3306,-120.0,230.0
2.3357,80.0,230.0
2.3406,240.0,232.0
2.3455,29.0,232.0
2.3506,-231.0,234.0
2.3556,-142.0,232.0
2.3607,65.0,232.0
2.3657,142.0,230.0
2.3706,122.0,232.0
2.3757,-43.0,228.0
2.3808,-182.0,232.0
2.3857,-35.0,230.0
2.3909,89.0,232.0
2.3963,-9.0,230.0
2.4007,21.0,230.0
2.4057,128.0,230.0
2.4112,-11.0,230.0
2.4157,-169.0,230.0
2.4207,-73.0,230.0
2.4257,96.0,230.0
2.4308,75.0,230.0
2.4358,-47.0,232.0
2.4407,23.0,230.0
2.4459,108.0,230.0
2.4506,-101.0,230.0
2.4556,-182.0,232.0
2.4607,106.0,230.0
2.4656,121.0,230.0
2.4707,-118.0,232.0
2.4758,51.0,230.0
2.4807,180.0,232.0
2.4856,-168.0,234.0
2.4906,-198.0,234.0
2.4957,142.0,236.0
2.5007,72.0,236.0
2.5056,-71.0,236.0
2.5107,138.0,236.0
2.5157,77.0,234.0
2.5207,-263.0,236.0
2.5257,-152.0,236.0
2.5308,220.0,236.0
2.5357,209.0,238.0
2.5407,-86.0,238.0
2.5457,-195.0,240.0
2.5506,-23.0,242.0
2.5557,119.0,240.0
2.5612,61.0,242.0
2.5658,-22.0,240.0
2.5706,-47.0,240.0
2.5756,-46.0,242.0
2.5805,37.0,242.0
2.5857,78.0,240.0
2.5905,-62.0,238.0
2.5956,-114.0,238.0
2.6007,86.0,234.0
2.6055,170.0,236.0
2.6105,-41.0,232.0
2.6156,-212.0,234.0
2.6207,-74.0,234.0
2.6258,178.0,232.0
2.6306,182.0,236.0
2.6356,-36.0,232.0
2.6408,-192.0,234.0
2.6459,-150.0,234.0
2.6508,98.0,234.0
2.6558,238.0,232.0
2.6606,10.0,230.0
2.6657,-149.0,228.0
2.6706,-29.0,226.0
2.6756,-6.0,220.0
2.6807,-43.0,218.0
2.6856,48.0,214.0
2.6905,98.0,216.0
2.6956,46.0,212.0
2.7007,-45.0,210.0
2.7057,-126.0,210.0
2.7107,-85.0,204.0
2.7157,67.0,204.0
2.7206,165.0,200.0
2.7257,90.0,202.0
2.7309,-87.0,200.0
2.7356,-198.0,202.0
2.7406,-91.0,202.0
2.7456,166.0,202.0
2.7506,199.0,204.0
2.7556,-59.0,202.0
2.7609,-135.0,202.0
2.7657,10.0,200.0
2.7708,-41.0,200.0
2.7757,-65.0,200.0
2.7806,196.0,202.0
2.7857,164.0,204.0
2.7908,-239.0,206.0
2.7958,-215.0,208.0
2.8007,174.0,208.0
2.8056,184.0,210.0
2.8106,-63.0,208.0
2.8157,-96.0,208.0
2.8206,-7.0,208.0
2.8257,-6.0,204.0
2.8306,0.0,202.0
2.8356,78.0,202.0
2.8407,28.0,198.0
2.8458,-88.0,198.0
2.8506,-5.0,196.0
2.8555,46.0,196.0
2.8606,-49.0,196.0
2.8655,4.0,194.0
2.8705,67.0,194.0
2.8757,-33.0,192.0
2.8807,-2.0,192.0
2.8855,38.0,190.0
2.8906,-102.0,190.0
2.8955,-33.0,190.0
2.9005,147.0,190.0
2.9058,16.0,190.0
2.9107,-92.0,192.0
2.9155,28.0,192.0
2.9205,-16.0,190.0
2.9255,-106.0,190.0
2.9305,111.0,190.0
2.9355,177.0,192.0
2.9407,-166.0,194.0
2.9456,-185.0,196.0
2.9506,175.0,198.0
2.9556,94.0,198.0
2.9608,-147.0,200.0
2.9656,79.0,200.0
2.9714,119.0,200.0
2.9764,-250.0,204.0
2.9805,-124.0,202.0
2.9855,317.0,206.0
2.9905,119.0,204.0
2.9958,-280.0,206.0
3.0005,-50.0,206.0
3.0056,239.0,208.0
3.0108,-42.0,206.0
3.0158,-268.0,210.0
3.0208,62.0,208.0
3.026,324.0,212.0
3.031,14.0,212.0
3.0357,-313.0,216.0
3.0406,-109.0,218.0
3.046,215.0,218.0
3.0507,128.0,220.0
3.056,-98.0,220.0
3.0607,-58.0,220.0
3.0657,27.0,218.0
3.0709,-29.0,218.0
3.0763,0.0,216.0
3.0804,70.0,218.0
3.0856,-47.0,216.0
3.0907,-57.0,216.0
3.0957,148.0,216.0
3.1009,7.0,214.0
3.1064,-260.0,216.0
3.1112,55.0,216.0
3.1159,294.0,218.0
3.1208,-110.0,218.0
3.1257,-220.0,218.0
3.1315,152.0,218.0
3.1368,95.0,218.0
3.1411,-179.0,218.0
3.1457,18.0,218.0
3.1507,176.0,218.0
3.1557,-121.0,220.0
3.1609,-162.0,218.0
